"authorId","affId"
"2109584311","d63f69c8-3978-4461-9cd1-599578cd3309"
"49708660","ff7fa385-ca51-4a6b-aeb6-31b67a864f4c"
"1380911859","88407262-a384-4251-a312-29b02c13ef75"
"1840402","0354c775-cdba-43dd-876b-eec063cd94a9"
"2338883","95975051-96dc-4e09-b094-d3e8ff9a4c0c"
"49161536","7433c225-58ed-4e9b-a2e2-a6e554da3e65"
"143657833","7433c225-58ed-4e9b-a2e2-a6e554da3e65"
"51922853","d19e252a-5a7a-4879-a3e8-8966a8e9460f"
"2145641810","d0b3cc27-1b5f-4f80-a7bb-413ff4bdfb5c"
"153456203","886a6d22-2ae2-4017-9f24-80a5493a08bb"
"1772549","0898b158-c7ff-4bc6-bd88-44b6f18eac49"
"36050276","ef778ee9-c83f-4f0c-a293-68c495e2e98b"
"2679144","a59b5811-48d5-4e82-9ce2-1272039a58b4"
"2512282","fa1a092e-3a74-45a5-a349-7e58d59763c8"
"2357626","7ee985bf-afc8-44af-90c6-79bdc41d0c73"
"11135785","d330c709-1c53-4fcd-87bc-c6ba38c54ecf"
"1747132","81a943a1-9dd0-4f80-a756-7450ad1d21eb"
"2108711613","d60c00c6-f471-466d-bb53-fed332341e57"
"2146399064","99b516c7-a9fa-41f9-b6aa-b300c47996ec"
"23999143","8dd299a0-f4a1-46f8-9456-5a07f55e9d00"
"144843868","cb1b3785-e2aa-4590-b9cb-32bc3a58cc0c"
"1412989341","2c33aeb0-0b6e-439e-80a6-7af52d914d27"
"12736061","1aba52e0-b0ba-4812-a5bf-01c93feb33f2"
"1910509","bc5bedf5-4022-4807-a669-cd1456e6af74"
"143908230","0deab9ce-c867-4ccb-bd49-405ca43561fb"
"3060913","cb1b3785-e2aa-4590-b9cb-32bc3a58cc0c"
"5695198","badf36e8-b358-4eb7-a35d-e2816b6727b5"
"145898058","2ac8f681-0426-4f17-952b-8277010accf2"
"145317224","975a9e1c-6907-4a0b-8d01-d4a5ee17718e"
"3120037","5f463d72-4881-416a-ad94-8800376299ff"
"1736800318","ac91c8c1-c383-4423-a7fe-b59f1a593875"
"80083779","7b768dfc-d0eb-40f5-b25c-2a838691cd1f"
"116603382","4f22e34c-61bd-41bf-8dde-54c2e5070c15"
"2512282","3db80193-4e72-473f-95c1-99301492c846"
"2213077931","9d3082dc-3ee2-40c8-9118-1682001fb008"
"2187454154","2c1fe863-87e5-4b7f-ae94-3db40eee699a"
"48018833","63da2f11-a9a2-43d7-b9bc-efe3aecb7fce"
"1820839779","85cddba6-875b-41c4-a39d-2bc89b9382ea"
"91723363","30614236-096c-4b23-b9a1-fad6b0c922e8"
"5669049","2f8c8b1b-f30a-42a9-94f3-8b7f889e3836"
"2091828354","cb1b3785-e2aa-4590-b9cb-32bc3a58cc0c"
"12072622","1dfc29e4-fb24-46f5-a5eb-14e79b03e27a"
"152591910","2682412b-dc02-4d07-ba8b-a2ad2e53a9ac"
"147792322","2d77126c-b6b0-4475-a1ce-6a2e7fa28329"
"91723363","3dabad0c-1a87-4c24-8593-af3ebf3e2021"
"2505315","c047c2eb-1cee-479f-be34-6901dbe0431e"
"2026699271","4dd459c1-6aa0-4f15-8021-e735b5653774"
"1862330484","6692c4d7-1f7a-460f-b1a9-9ee32cc70669"
"2262993","b1a0c6b4-216f-446e-ba8c-ce391e3a7739"
"71440674","cadf4411-dde1-44e4-aa5e-b3a196e023e7"
"3242916","e52be8fd-b06e-4279-afc9-925642296276"
"1832014","54e01360-0132-4c6f-a813-8bc1a11d04ae"
"1700953036","3836f848-7af6-4972-bdfa-83e8d2bf400c"
"1684455","a836d5d2-dafd-4622-ba93-3cb695fcc864"
"144248374","7c98ce75-dfeb-43c5-a9c7-afd48647e799"
"1390624042","6188f249-bb67-43d4-aa6d-daca7e806d78"
"1734221","7433c225-58ed-4e9b-a2e2-a6e554da3e65"
"144824187","3150bf17-8113-40ac-a66e-391bce8776a5"
"1394547491","ad6e45ea-cc67-4476-b68e-5f7257f78af9"
"48042255","a7751261-0b69-4bcf-8f6c-2e3cb4172cc6"
"49708660","67784428-0f0e-4d8b-9a53-58a7a6cfb1f6"
"3224927","0a560b2d-b8fc-42b5-91c6-02ccb836f8c1"
"97510715","9db784a2-039c-4618-93fd-4d2a246e98e3"
"145836234","ab37cea9-99ac-4b2c-bb97-27499dfbd202"
"1441290951","8e68f5ff-c732-41be-95f0-bdf2204d8451"
"2116921824","cadf4411-dde1-44e4-aa5e-b3a196e023e7"
"1388208663","b4190cb2-b15b-4b0a-beb2-e26742441ae7"
"1753656115","b5e10599-15b5-4f90-beeb-b040d3b04cfa"
"50097294","4a56af88-906d-4fca-8d86-e98f786d136e"
"144486540","5d7f3efe-f999-42fa-9187-d965049adbc0"
"47495965","3e57c2a8-85f7-49de-879b-e375e85d421b"
"103212603","d0b3cc27-1b5f-4f80-a7bb-413ff4bdfb5c"
"92148538","f6f24300-2bc4-40ee-9c5f-b448554110ab"
"9638999","daabff4b-b047-4f66-940e-fdaa7358b0ba"
"2715774","e23c189d-c041-4b13-a09e-f3e1b4be1975"
"152924492","8305ccb1-31f2-4409-bf23-d0be4010f3be"
"47307908","8cbdfa9b-6fc5-476c-8b58-383e84d34074"
"51300724","b5af6c89-922a-458e-b19e-a408e9c00ee1"
"2124414085","646aaaf4-47e4-4a8b-b44f-05dc4dbbc47e"
"2891310","169cdbb0-6bbb-4b56-bb22-3c20f35f7046"
"1395555649","f77207e6-9e59-4d9c-9b41-1900ce7def39"
"152867916","b453a313-32bb-49a1-9365-9825cf48eb71"
"144055692","a98f57f1-3d97-4053-bbfe-1b908c48d7c1"
"1735962","568d2dd1-38a7-4ee0-b604-de420d975ccc"
"17131423","e3611dec-f746-4394-8ba8-b610bff6ffa3"
"4169195","33e16d22-1855-4e68-bc61-4d155dfdfbaf"
"7156360","8926a8df-0998-4fba-bba5-f62faedc5c68"
"2553299","0427714e-e25f-4e53-9076-433605a91b19"
"50994468","a2e26537-4c09-48a5-8528-6d50ac70f23f"
"30031195","0b74473d-e14b-4439-831a-3931b062e816"
"2664122","cb4bda3d-2430-48d4-bee5-da55bbddac93"
"32001344","839853b6-a070-47df-8cf2-9539dcfc9cad"
"48673461","d3f6869d-1488-4c80-a02d-46d82fc792d5"
"1945146635","c428fbe5-f774-4174-bc6e-14c2ee68ee85"
"102719269","28870ca2-1847-4bb4-a501-ade647c2c3e8"
"40455678","34f0bb75-afdf-44ef-a5d9-24dfa8cad3cf"
"46598470","771fb7c7-e6ee-4a9a-b363-224f7e87d154"
"13838086","75b01e39-c9b7-4d8d-a3a1-73cc0d493850"
"143619160","b906e324-3e63-4998-960f-411f3e66554a"
"7891951","530ec954-fb81-488d-81d0-35029a4db76e"
"2536934","15307586-b9d4-456a-8912-cd2a13258615"
"1801959","3a6abb08-e50b-44d2-b063-071d64b5c9a0"
"93698691","67e7ef69-2f60-4609-a988-e59eccaab1e9"
"145394553","f028cd12-8daf-427b-ad41-87067bc1bf12"
"8132473","9d7e9a9e-3555-4b3e-a456-5b357d24946e"
"2745102","d4e7814e-3cd3-4b55-af1e-f3797a50712f"
"3286457","188faa51-7ddf-4c3b-ab47-60b7a2c43137"
"145153424","ebe24887-c6b2-4941-94c5-0cc8a71d5687"
"145917501","e71c20ee-228e-4894-ac21-bf91342464e2"
"1953035643","3034a05c-25d6-43a4-984a-44d21199b62a"
"144064905","fa1a092e-3a74-45a5-a349-7e58d59763c8"
"9392149","f18e6c04-45e5-4390-a03b-9ddb01575057"
"2267522","7d43c6be-4a7a-4387-947a-a79b9013f454"
"2155125051","98e26aed-4571-40e9-a1f6-e2d99956883b"
"1718355","75b01e39-c9b7-4d8d-a3a1-73cc0d493850"
"1721328","e9d40773-6f3e-424b-9cf6-015bacaf9d31"
"2678472","94ef570f-54bd-44d1-b8b7-c846f55d4824"
"66675505","3fbc08d3-4466-4ab9-9364-379a48933a52"
"145505727","7d537b7f-0032-4dad-a880-fffa81beb4b6"
"145239852","4b65c13d-8d77-46bf-af22-fd975dce432b"
"1731318","5db4ac6b-eb09-43b5-884d-503fc66c69f6"
"32299476","7ce3ca10-c86c-47d4-87fd-f0d9443a031d"
"2282093441","761c4400-a921-4834-b4ea-ce414153ad47"
"2298857218","c6b8c538-01e2-41d5-952f-30cc93e21460"
"1380742035","da4caae7-da45-4b3e-b391-8a000a93f585"
"5103364","60e16f28-5e92-4a29-8339-ee02896d6b08"
"47957054","527f5302-b505-4082-a072-0a4fb9db4445"
"38295373","edef9ba9-eb9a-4438-bac9-9c2ac142d0aa"
"144433010","31daf9ee-8a4f-4222-8115-870b4e183799"
"47827007","66521739-4e30-4080-8414-a085e72ade0f"
"1772549","7030f08b-3dc4-4fa3-b160-a0fd350e0093"
"145559070","fcfe6b45-8ecc-436d-8906-2d10857ad2a7"
"92670889","f3641210-658f-44ad-8c45-a8743cf877ba"
"1717493","ad6e45ea-cc67-4476-b68e-5f7257f78af9"
"144361874","e572180e-5730-41e2-9a7e-f72bdfcb3dbe"
"2178547","c32bd4aa-ba36-499f-aee1-fcf1fa58b1d6"
"1456147509","f2d75483-b011-4f22-99cb-3d7ccec5f765"
"65920960","3369ee60-011e-4289-a597-8495467129e4"
"90061586","df21819f-9ecf-44de-87ab-a848fda1c11a"
"102251951","1e44874f-2316-4fcb-889b-9d497ef08a5d"
"3393476","a09a4964-1c87-4469-aeca-9935cb293321"
"73057737","63a23545-2c6d-4fcf-8ead-4997ca3dc850"
"2168997084","6a2bf580-302e-4d52-a903-42709b93e59e"
"1730225","fba45b9e-c872-4993-8b53-03cd2e762102"
"31819161","10fe3768-3f10-41ee-9ae8-ecded24ec484"
"145898058","1ee64ebd-43fa-49ec-be5a-2af4e3d3dd8b"
"2265158659","1e41c46c-8a5d-4698-ba36-02145ab93cd7"
"2863726","ab37cea9-99ac-4b2c-bb97-27499dfbd202"
"5398752","567bf018-3123-473c-8788-6be8f0da457d"
"8090366","fa1a092e-3a74-45a5-a349-7e58d59763c8"
"145197867","cc5578c3-dff4-4261-ba25-4dd83384b20a"
"1820928200","b3309b4f-fc4b-4e94-8c44-f0f157c66457"
"1726050553","486254ae-e25e-4e3b-9c41-b677e9ff2ab8"
"2045980201","541d0cc8-4a72-48d9-af2c-f3b48a03cdb5"
"2371703","93800c33-dd0b-49c2-b6de-993426c04d3f"
"2108711613","247cbe79-4118-41b4-8035-de7886ff8473"
"50351708","aac30363-3d38-44b1-9da6-b4ff63780c26"
"51891870","3f07931f-a470-4df2-bfcb-1a64f32ce06c"
"2144604120","a0b82463-2ba5-4c25-8ce8-e399ecd2d3fd"
"51937980","589e7bc3-e3b5-4a74-94aa-80820a869f2c"
"1602246622","7d43c6be-4a7a-4387-947a-a79b9013f454"
"2109360977","d63f69c8-3978-4461-9cd1-599578cd3309"
"2311419313","d1fc1d63-e060-4433-b419-6a555e033104"
"2289236","b35513e0-0da9-411f-b684-6101bf9b350d"
"72695866","d8510428-4d68-4079-b938-af7e9eaa7eb3"
"145363456","d65fe5ff-1be5-4581-9042-204da960592f"
"69486668","b75b5c67-18f7-4d5c-ba34-831e242cd286"
"144472713","e2b29930-4ab9-4571-a272-17e93d436379"
"1840402","fe798839-c6e3-45d5-a116-d6cf1ccc4343"
"1691997","3755b226-f389-41c2-a2ac-cb133f7342f4"
"1718274","3b19a4fb-5046-4d8a-add0-ee4a29e33556"
"2057866297","b5513920-be6e-4265-8d4c-8926ef8f1369"
"3079694","cf43ecee-7e55-498f-8510-03478f779a6b"
"2088496696","8875d788-c321-4c12-bd87-e1121ce335de"
"48420048","fe1e9f72-08fd-434d-9cdc-37778d587b68"
"37327941","65545498-a19a-425d-b485-c73e891ddbef"
"145197867","e994ba55-4b6e-401a-86de-bb8175868255"
"1752093","f59126a3-cb7b-44a8-8e78-c5d53030d5ad"
"1746733","8b02b0d1-ee94-4479-bbc4-e33402180ac4"
"145237361","cb1b3785-e2aa-4590-b9cb-32bc3a58cc0c"
"1772549","12a2aec6-9f05-4433-8a8c-45e2ef0a0572"
"1956589","cce5c5d7-e87d-4758-9fdd-1d6557857b08"
"37785838","3dabad0c-1a87-4c24-8593-af3ebf3e2021"
"89099304","7224315b-376b-4d69-9e89-bc6099bb3d01"
"1881453937","dd712bb3-ca04-4742-adb2-262aaff9c882"
"40574640","3ebb6596-2735-4df3-b30f-dcfc283a3300"
"2325039486","49f49456-7ec1-40ac-ac8f-fb25e928a883"
"112891138","49eb4f7c-53f1-462e-b455-f1cd2bf86f26"
"2112197220","a158a54a-27ac-4174-aed3-64674697ee4d"
"34336847","86b0c114-2402-4f26-bfbe-002421febdd8"
"31328150","8e35d156-9cc2-428e-a9bb-1195ddf0f218"
"37638255","8b4f62de-8785-4550-bd69-4c9356ec3c3a"
"3065622","cbc6a60f-c509-47a3-ade4-9a08be503e1a"
"1995831806","247e1794-782e-4cc4-934c-30d07ff6c912"
"9416328","9d1f670f-f3e1-4b48-8ef3-e806fed47c8b"
"48539022","687646bb-fbf2-474b-8b6f-8024b35687ab"
"145197867","004acfdf-2277-4b02-947f-c875f7049f42"
"144802290","a09a4964-1c87-4469-aeca-9935cb293321"
"2091828354","6d466739-634f-4454-9e0c-3adb67c0aad6"
"145585312","b6778b1a-de54-4610-8932-9669f7a1c19e"
"33665651","50e39545-c0c1-4e04-bc3a-4ee9217b6f6a"
"5790722","8d2a52d6-3015-4b19-a3ef-e4eafa08b927"
"2135548959","b9ba3428-2f34-4493-85a4-85b2b594100d"
"1405522947","320d7101-246e-4c28-8ad0-b3cdfbdbeab8"
"144054829","0304d75b-b0ae-45ab-9abc-aff72869cec6"
"1715020","4b3191bc-7ab2-425f-b73f-2c63046f8d99"
"80105535","79d22175-a701-4946-8a4a-fc02e9f28f49"
"2134990618","bc937541-4718-49fc-9653-86af906f333c"
"2974531","f99ca8df-0616-440d-8f98-7cd1237853bc"
"28088935","23303b22-21b2-43d4-90af-c979da616f68"
"8156143","8a98f92d-3ea1-4736-a1ef-1b7ce2d0b53c"
"2035863","eaf31a29-8dd9-48bf-a90a-06623d322b81"
"145740294","97e13218-4a0f-43ca-b341-5bb490d7968a"
"2048006636","fa15d85d-66e6-4801-88fe-de96cb189da5"
"144708819","26c504f6-a423-4954-afaf-2d12ed198a88"
"144950569","475389f2-225f-4050-ad20-1bac783c62f0"
"49504655","a9f84bcc-d338-4c0e-9603-ed98fd0e4aba"
"2265158659","087281ba-9a16-45f4-9257-18f8da7808d2"
"4123730","40381028-fe02-4f28-aa12-81f5c46b8722"
"153473321","70976d0f-20c4-43dd-bf84-657400c4e284"
"1398412796","1e4ea463-b5d6-43e3-b682-ef340085ea3b"
"1694815","d63f69c8-3978-4461-9cd1-599578cd3309"
"48210927","057a06b0-94f1-4a52-885e-eefd5a57223e"
"1728643","ade369ef-9ef0-4c0b-89a9-a3e234d4ea3a"
"2916311","5de7818b-3d49-486d-a57d-f43b3dd458f8"
"2109332493","f27051d5-4630-4938-bfeb-e84d6d2bd8dd"
"2148955026","f02b854e-70d9-4c61-9d86-62a73eabb1cd"
"108766082","2e158143-7582-4560-9ac9-bf085c18abdc"
"32299476","f47d3256-8f9b-4ad0-885b-cf66a7dcfdad"
"40031961","736a3046-8fc8-4894-9c80-b44b5f0bab6d"
"13627321","cc898ff5-570c-46dd-a447-7836846b239e"
"7485473","d76b5691-63ea-4646-816f-e0ac5a838cdf"
"1749801","eeb19ab7-e182-4bf2-abc7-740d16fb2c00"
"92622947","f75399a2-2d81-4a1e-ae4e-fa3b1b47b116"
"2107913930","5d38443a-1e03-4635-8395-fbce2f1508c0"
"153154515","33acdada-e794-4fa8-8606-d6e6f705f159"
"52343555","01558d71-4e99-4e54-a9cb-f6e50dde5113"
"144645397","75b01e39-c9b7-4d8d-a3a1-73cc0d493850"
"2388441","5768110f-41d4-407e-982e-ee43ddf39e21"
"52219377","94bd0734-f7a4-4b9a-ac82-00e5ab61a624"
"1391221393","7433c225-58ed-4e9b-a2e2-a6e554da3e65"
"4123118","50431121-bd03-4bfe-b92e-c667343f161d"
"145467945","ab914a19-0416-45c8-ad15-0d5b7b3c0c99"
"145852480","9451e2f4-56ce-4dca-8f7c-9dc973639cef"
"145331691","97e13218-4a0f-43ca-b341-5bb490d7968a"
"1400690349","537b8487-be7d-418d-ba46-07ba366749c8"
"1388409790","6b20543f-f138-4e63-87ca-d8943e4250b9"
"90642309","93913b40-7002-418e-9b6b-4b2f29af81e8"
"39364988","b73a9a3f-1aaf-4305-9944-d76cb28b45bb"
"1711144","f96acf4f-8242-4833-9670-0ecb131bb374"
"1842532","9d926a64-19ef-439e-91eb-2cf76b1cb974"
"2333370","3e68a5b1-2fba-47fb-8d5d-986e1792a869"
"2205296666","24f92ffe-3d69-4e11-ab20-7edc178fb8b5"
"2782896","1ed4927b-b23a-4758-9347-12f7d9a767c0"
"7417872","90e7686d-ed41-4a94-bb71-8ab608396917"
"145483154","1d9323ef-e685-454c-a2c5-8c7a734c494c"
"38735298","7c98ce75-dfeb-43c5-a9c7-afd48647e799"
"92670889","4c37782c-eac0-46c0-be28-af080c7fc7c4"
"86976861","38ed0b4c-ad84-4586-ace2-ec0c332aa3f1"
"3379838","862150dd-d35d-435e-8c2a-bcb5ac148576"
"29736943","5fc9b591-b2de-44ef-9d20-b61ff6dd26b1"
"153154515","9aa128a6-f850-461a-9b2d-7ee30f5ed397"
"2114149","a8e1710f-3c62-4172-8bf0-6e10d9387a10"
"144908682","607cdb49-2d66-4c32-b2c5-9bbab11d2834"
"2134677112","8305ccb1-31f2-4409-bf23-d0be4010f3be"
"143978279","6b65f99b-d157-44f7-a77d-e4280fb12d62"
"12736061","27d42044-e5c6-465d-a450-68cec5237f78"
"46753143","ebd18b2f-e6b5-4fe8-a46a-0b04756030d1"
"101778208","7d43c6be-4a7a-4387-947a-a79b9013f454"
"2184195","6cf32517-868d-478b-9da0-d293ced1fd76"
"2662511","601cd61c-ba8b-4680-b339-5535cb70f65e"
"1683688","f54b3169-0232-4d44-992c-6302501000ca"
"3327403","34cbfd8e-eed1-40f9-a7e3-19844044c3d7"
"47490276","d1a6564c-779f-4a59-91d5-76aad07ba576"
"50175749","0de12fb1-53eb-4427-970e-9dca88c0bd5d"
"47122486","b853b552-ced2-447e-8cb9-581a99435f0f"
"2119721525","5109fe2f-f666-454d-9769-cd1ae2056936"
"1719119","5f9f17f3-edf6-435c-9d87-acdf4c5c6637"
"33978262","a17958c2-3174-4f5a-9b37-51ef58ea9d4e"
"3422789","2d2c5ede-dcc0-4e75-9466-1980c939c1ed"
"3215258","f54b3169-0232-4d44-992c-6302501000ca"
"1452246266","42161c3f-ef03-4fb8-a1d6-ebf110e4f66e"
"3288409","ec58247e-8fa1-4bb8-95b0-4a9409408168"
"2004049","ac75d31c-3e89-4187-a91d-2e9e11a42c6f"
"2091828354","bc301e85-f8cd-41f5-8c94-6c1f17975b1d"
"144598625","097a6459-3898-479a-99b6-4544bfd77a88"
"9134652","3d4e5759-c530-402a-81f6-2405c447467f"
"33596542","5113e739-f227-4fb4-8534-0d1945f50b47"
"5246857","2800d4e8-e647-4e50-8df4-10972c09ea62"
"40119691","515ffac9-2916-4ab6-9930-a12da8b5fd1b"
"46265610","c08d75bc-59db-4385-b518-84a4e9850187"
"2211431421","44b789a9-d347-41b4-a795-c43d00d0d79e"
"1866603","b158bce1-0398-4906-adbd-221dc1426bdd"
"27551695","55427e8f-8682-45f3-8b3e-0ceb955a3c37"
"1910509","112ed2bb-0c76-48d8-bf77-158914c3c8a7"
"2821130","aeec7a55-f44c-4cae-a32a-4c8cc87455a6"
"5099925","e0f211e7-44c6-4678-a95a-a14a0c7c5dd6"
"3079694","fb49b58c-e6b8-4403-bcf2-3c9f51d4f301"
"2045980201","c19b8c8a-0afa-4971-8ef5-59a6243bf525"
"1997738","2f1ff0b9-7e74-4c8a-9ec3-db07ad5ba35f"
"9489085","3978b6f3-613c-49bd-9479-13d44bf115ef"
"48306584","661b3ec7-8b80-4997-9cef-7b667d1312f8"
"1733300","ea9124c9-9411-449e-a6ac-72d24cf13ce5"
"5953612","ab37cea9-99ac-4b2c-bb97-27499dfbd202"
"46509200","f27051d5-4630-4938-bfeb-e84d6d2bd8dd"
"2057858492","0354c775-cdba-43dd-876b-eec063cd94a9"
"38862163","7073d58e-a651-499c-a210-86f4c35d0b3d"
"50497484","7d2eefc3-daf6-4d26-8f6d-9e024d622f77"
"50178985","413c23ab-c328-4c1b-99ae-1c1cc002e5ed"
"47819579","ed4b15de-583e-41a2-8b0e-db7bae6fc021"
"1380911859","5f4cd3fa-87ae-44bc-bb45-e83f1693b0ec"
"144549246","7aaa341d-364c-47f5-9116-6d4b9af8913b"
"144908066","46db9544-1d7f-485e-a3ea-1c9fb375d4fa"
"4102259","99af0308-86a8-4a72-9532-4cf0c48b6547"
"49527724","a158a54a-27ac-4174-aed3-64674697ee4d"
"50495880","bed00681-2646-4170-b497-b808e1387842"
"38900275","ad6e45ea-cc67-4476-b68e-5f7257f78af9"
"2129560021","1cf690f2-34ed-4c15-8261-dea85f58c894"
"34987724","21891875-1deb-4a90-8555-90e45b632679"
"2830481","eae91927-c2eb-4fc9-a62d-771caac9eda5"
"5072734","dc0e00ca-2b06-44d7-8dc1-a392657a8eb1"
"1695205","1c48d096-163f-49ea-8356-7a54d0480a88"
"1486150291","a5fd202e-03d2-4fec-9ab2-8f1a97ca303c"
"36943315","00f20c15-0a7b-4678-972d-6512b856be24"
"1737486","42e1926f-8195-453b-8c78-ee48f91b05fd"
"1795889","31d2cab8-09bc-4859-a793-1e868cdc95a6"
"2008215717","30614236-096c-4b23-b9a1-fad6b0c922e8"
"3438980","3aa9bf26-d9ac-4ec8-92af-6f18b3609023"
"1404335777","70ea537a-323e-4ce5-b4a4-b214bbfcf4ab"
